Transaction ID,Bank,Year,Amount Involved,Fraudulent,Time,Category,Day,Frequency
TXN00178,DCB Bank Limited,2021-22,7.97,1,20:00-00:00,Small,Weekday,High
TXN00220,South Indian Bank Limited,2021-22,6.72603801732048,1,20:00-00:00,Small,Weekday,High
TXN00138,CSB Bank Limited,2023-24,21.073780996878927,1,20:00-00:00,Medium,Weekday,High
TXN00221,ICICI Bank Limited,2023-24,31.69,0,12:00-16:00,Medium,Weekday,Medium
TXN00130,RBL Bank Limited,2021-22,6.59,0,08:00-12:00,Small,Weekday,Medium
TXN00160,ICICI Bank Limited,2022-23,49.95767135499421,1,04:00-08:00,Medium,Weekday,High
TXN00059,Bandhan Bank Limited,2021-22,94.45,0,12:00-16:00,Large,Weekday,Low
TXN00426,Karnataka Bank Limited,2022-23,17.365388816441538,1,04:00-08:00,Medium,Weekday,High
TXN00367,Karnataka Bank Limited,2021-22,11.28527675120163,1,04:00-08:00,Medium,Weekend,High
TXN00264,IDBI Bank Limited,2022-23,51.46,0,08:00-12:00,Large,Weekend,Low
TXN00022,Jammu and Kashmir Bank Limited,2023-24,10.52,0,12:00-16:00,Medium,Weekday,Low
TXN00173,Jammu and Kashmir Bank Limited,2022-23,8.05,1,04:00-08:00,Small,Weekend,Medium
TXN00313,Axis Bank Limited,2021-22,7.23,0,12:00-16:00,Small,Weekday,Medium
TXN00222,Axis Bank Limited,2023-24,3.6,0,08:00-12:00,Small,Weekend,Low
TXN00460,Tamilnad Mercantile Bank Limited,2023-24,3.27,1,00:00-04:00,Small,Weekend,High
TXN00449,Karnataka Bank Limited,2022-23,7.226282728441839,1,00:00-04:00,Small,Weekend,Medium
TXN00135,Karnataka Bank Limited,2023-24,26.77,0,12:00-16:00,Medium,Weekday,Low
TXN00210,Tamilnad Mercantile Bank Limited,2023-24,45.88715295775207,1,00:00-04:00,Medium,Weekday,Medium
TXN00471,IDFC First Bank Limited,2021-22,6.66,0,16:00-20:00,Small,Weekday,Medium
TXN00025,IDFC First Bank Limited,2021-22,7.4976281961621085,1,00:00-04:00,Small,Weekday,High
TXN00114,City Union Bank Limited,2023-24,24.82,0,08:00-12:00,Medium,Weekday,Low
TXN00217,Axis Bank Limited,2022-23,28.76,1,04:00-08:00,Medium,Weekend,High
TXN00088,Jammu and Kashmir Bank Limited,2021-22,14.38,0,08:00-12:00,Medium,Weekday,Medium
TXN00230,The Dhanalakshmi Bank Limited,2022-23,2.1,0,12:00-16:00,Small,Weekday,Low
TXN00169,The Dhanalakshmi Bank Limited,2022-23,4.278777261153132,1,04:00-08:00,Small,Weekday,High
TXN00170,RBL Bank Limited,2021-22,6.79,1,04:00-08:00,Small,Weekend,High
TXN00269,Karur Vysya Bank Limited,2023-24,26.17346487065734,1,04:00-08:00,Medium,Weekend,High
TXN00493,Tamilnad Mercantile Bank Limited,2021-22,11.99,0,12:00-16:00,Medium,Weekend,Medium
TXN00098,IDFC First Bank Limited,2023-24,8.639638404375786,1,20:00-00:00,Small,Weekend,High
TXN00231,RBL Bank Limited,2021-22,17.32,1,04:00-08:00,Medium,Weekday,High
TXN00355,Kotak Mahindra Bank Limited,2021-22,18.82,0,12:00-16:00,Medium,Weekday,High
TXN00015,Yes Bank Limited,2021-22,9.020081093424261,1,20:00-00:00,Small,Weekend,Low
TXN00325,RBL Bank Limited,2022-23,19.9,1,20:00-00:00,Medium,Weekend,High
TXN00341,ICICI Bank Limited,2021-22,10.61,1,04:00-08:00,Medium,Weekend,Medium
TXN00088,Jammu and Kashmir Bank Limited,2021-22,14.38,0,08:00-12:00,Medium,Weekday,Low
TXN00458,IDFC First Bank Limited,2021-22,76.15,1,20:00-00:00,Large,Weekday,High
TXN00145,Yes Bank Limited,2023-24,7.31,1,04:00-08:00,Small,Weekday,High
TXN00264,IDBI Bank Limited,2022-23,51.46,0,12:00-16:00,Large,Weekday,Low
TXN00237,DCB Bank Limited,2022-23,4.37,1,00:00-04:00,Small,Weekend,High
TXN00471,IDFC First Bank Limited,2021-22,6.66,0,12:00-16:00,Small,Weekday,Low
TXN00042,South Indian Bank Limited,2022-23,6.670264608438696,1,04:00-08:00,Small,Weekend,Medium
TXN00285,Tamilnad Mercantile Bank Limited,2021-22,10.21,1,04:00-08:00,Medium,Weekday,High
TXN00072,Karur Vysya Bank Limited,2023-24,3.47,0,08:00-12:00,Small,Weekend,Medium
TXN00469,Yes Bank Limited,2021-22,13.24,0,16:00-20:00,Medium,Weekend,Medium
TXN00002,The Dhanalakshmi Bank Limited,2023-24,19.78,0,08:00-12:00,Medium,Weekday,Medium
TXN00121,Karur Vysya Bank Limited,2023-24,8.53,0,16:00-20:00,Small,Weekday,Low
TXN00360,Yes Bank Limited,2023-24,3.03,0,08:00-12:00,Small,Weekday,Low
TXN00008,Tamilnad Mercantile Bank Limited,2022-23,11.28,0,12:00-16:00,Medium,Weekday,Low
TXN00164,Tamilnad Mercantile Bank Limited,2023-24,15.92,0,16:00-20:00,Medium,Weekday,Low
TXN00404,Kotak Mahindra Bank Limited,2023-24,5.24,0,12:00-16:00,Small,Weekday,Low
TXN00440,DCB Bank Limited,2022-23,13.47,1,00:00-04:00,Medium,Weekday,High
TXN00167,Kotak Mahindra Bank Limited,2021-22,10.57,0,16:00-20:00,Medium,Weekend,Medium
TXN00061,IDFC First Bank Limited,2021-22,32.33728338263152,1,00:00-04:00,Medium,Weekend,Low
TXN00365,CSB Bank Limited,2023-24,8.38,0,12:00-16:00,Small,Weekend,Low
TXN00255,City Union Bank Limited,2021-22,19.22,1,00:00-04:00,Medium,Weekend,High
TXN00269,Karur Vysya Bank Limited,2023-24,24.57948760043704,1,04:00-08:00,Medium,Weekday,Low
TXN00003,Kotak Mahindra Bank Limited,2023-24,4.37,1,00:00-04:00,Small,Weekday,High
TXN00133,DCB Bank Limited,2021-22,42.11,1,04:00-08:00,Medium,Weekend,High
TXN00325,RBL Bank Limited,2022-23,18.328104503274446,1,00:00-04:00,Medium,Weekday,Medium
TXN00427,CSB Bank Limited,2023-24,15.75,0,08:00-12:00,Medium,Weekday,Medium
TXN00369,Kotak Mahindra Bank Limited,2023-24,12.521005878715263,1,00:00-04:00,Medium,Weekday,Medium
TXN00445,ICICI Bank Limited,2021-22,43.62,0,08:00-12:00,Medium,Weekday,High
TXN00264,IDBI Bank Limited,2022-23,51.46,0,12:00-16:00,Large,Weekday,Low
TXN00360,Yes Bank Limited,2023-24,3.03,0,12:00-16:00,Small,Weekday,Low
TXN00116,Kotak Mahindra Bank Limited,2022-23,28.57,0,16:00-20:00,Medium,Weekday,Medium
TXN00205,Federal Bank Limited,2023-24,20.42,0,12:00-16:00,Medium,Weekday,Medium
TXN00230,The Dhanalakshmi Bank Limited,2022-23,2.1,0,08:00-12:00,Small,Weekday,Low
TXN00111,ICICI Bank Limited,2022-23,27.81,0,16:00-20:00,Medium,Weekday,Medium
TXN00314,City Union Bank Limited,2023-24,8.27,0,16:00-20:00,Small,Weekday,Low
TXN00024,RBL Bank Limited,2021-22,15.513797053997697,1,20:00-00:00,Medium,Weekday,Medium
TXN00116,Kotak Mahindra Bank Limited,2022-23,28.57,0,08:00-12:00,Medium,Weekend,Low
TXN00476,City Union Bank Limited,2021-22,5.04,0,16:00-20:00,Small,Weekday,Low
TXN00276,RBL Bank Limited,2022-23,22.38,0,16:00-20:00,Medium,Weekday,Low
TXN00482,DCB Bank Limited,2023-24,25.86,0,08:00-12:00,Medium,Weekend,Medium
TXN00059,Bandhan Bank Limited,2021-22,94.45,0,12:00-16:00,Large,Weekday,Low
TXN00445,ICICI Bank Limited,2021-22,43.62,0,08:00-12:00,Medium,Weekend,Low
TXN00033,DCB Bank Limited,2022-23,14.95,0,08:00-12:00,Medium,Weekend,High
TXN00149,The Dhanalakshmi Bank Limited,2023-24,7.32,0,16:00-20:00,Small,Weekend,Low
TXN00311,The Dhanalakshmi Bank Limited,2023-24,47.56529787307822,1,20:00-00:00,Medium,Weekend,High
TXN00297,RBL Bank Limited,2022-23,37.32,0,16:00-20:00,Medium,Weekday,Medium
TXN00222,Axis Bank Limited,2023-24,3.6,0,08:00-12:00,Small,Weekend,Low
TXN00116,Kotak Mahindra Bank Limited,2022-23,28.57,0,12:00-16:00,Medium,Weekday,Medium
TXN00065,Bandhan Bank Limited,2022-23,7.38,0,16:00-20:00,Small,Weekend,Low
TXN00369,Kotak Mahindra Bank Limited,2023-24,12.95,1,20:00-00:00,Medium,Weekend,Medium
TXN00193,IndusInd Bank Limited,2021-22,11.081890726647881,1,20:00-00:00,Medium,Weekend,Medium
TXN00287,Bandhan Bank Limited,2021-22,14.39,0,16:00-20:00,Medium,Weekday,Low
TXN00230,The Dhanalakshmi Bank Limited,2022-23,2.1,0,08:00-12:00,Small,Weekday,High
TXN00217,Axis Bank Limited,2022-23,29.127595585359636,1,04:00-08:00,Medium,Weekday,Medium
TXN00104,Jammu and Kashmir Bank Limited,2023-24,8.31,0,12:00-16:00,Small,Weekday,Low
TXN00469,Yes Bank Limited,2021-22,13.24,0,12:00-16:00,Medium,Weekday,Low
TXN00224,South Indian Bank Limited,2022-23,16.29804452903101,1,20:00-00:00,Medium,Weekday,High
TXN00050,ICICI Bank Limited,2021-22,26.228489074835416,1,04:00-08:00,Medium,Weekday,High
TXN00399,Nainital Bank Limited,2022-23,62.44117549341724,1,04:00-08:00,Large,Weekday,High
TXN00113,Axis Bank Limited,2023-24,15.08,0,16:00-20:00,Medium,Weekday,Low
TXN00264,IDBI Bank Limited,2022-23,51.46,0,12:00-16:00,Large,Weekday,Low
TXN00147,Jammu and Kashmir Bank Limited,2021-22,7.4,0,16:00-20:00,Small,Weekend,Medium
TXN00205,Federal Bank Limited,2023-24,20.42,0,16:00-20:00,Medium,Weekday,Low
TXN00130,RBL Bank Limited,2021-22,6.59,0,16:00-20:00,Small,Weekend,Medium
TXN00404,Kotak Mahindra Bank Limited,2023-24,5.24,0,16:00-20:00,Small,Weekday,Low
TXN00360,Yes Bank Limited,2023-24,3.03,0,08:00-12:00,Small,Weekday,Low
TXN00230,The Dhanalakshmi Bank Limited,2022-23,2.1,0,08:00-12:00,Small,Weekend,Medium
TXN00083,Karnataka Bank Limited,2021-22,23.74,0,08:00-12:00,Medium,Weekend,Low
TXN00104,Jammu and Kashmir Bank Limited,2023-24,8.31,0,12:00-16:00,Small,Weekday,Low
TXN00083,Karnataka Bank Limited,2021-22,23.74,0,12:00-16:00,Medium,Weekend,Low
TXN00065,Bandhan Bank Limited,2022-23,7.38,0,12:00-16:00,Small,Weekday,High
TXN00120,DCB Bank Limited,2023-24,9.11,0,12:00-16:00,Small,Weekend,Low
TXN00184,DCB Bank Limited,2022-23,9.14,0,08:00-12:00,Small,Weekend,Low
TXN00293,Nainital Bank Limited,2022-23,51.32,0,16:00-20:00,Large,Weekday,Medium
TXN00227,HDFC Bank Limited,2022-23,8.562413458894321,1,00:00-04:00,Small,Weekday,Medium
TXN00472,DCB Bank Limited,2023-24,9.73447963611532,1,20:00-00:00,Small,Weekday,Medium
TXN00489,RBL Bank Limited,2021-22,7.53,0,12:00-16:00,Small,Weekday,High
TXN00330,Nainital Bank Limited,2022-23,20.45,0,16:00-20:00,Medium,Weekday,High
TXN00481,HDFC Bank Limited,2023-24,5.7398278154439115,1,00:00-04:00,Small,Weekday,High
TXN00460,Tamilnad Mercantile Bank Limited,2023-24,3.4360112865579415,1,20:00-00:00,Small,Weekday,High
TXN00248,IndusInd Bank Limited,2022-23,15.249054220111788,1,04:00-08:00,Medium,Weekday,Medium
TXN00033,DCB Bank Limited,2022-23,14.95,0,08:00-12:00,Medium,Weekday,Low
TXN00338,Karnataka Bank Limited,2022-23,8.44,0,12:00-16:00,Small,Weekday,Low
TXN00040,CSB Bank Limited,2021-22,12.44,0,16:00-20:00,Medium,Weekday,Low
TXN00087,Axis Bank Limited,2022-23,17.18,0,08:00-12:00,Medium,Weekday,Low
TXN00250,ICICI Bank Limited,2022-23,35.512043297491935,1,20:00-00:00,Medium,Weekday,Low
TXN00476,City Union Bank Limited,2021-22,5.04,0,12:00-16:00,Small,Weekday,Low
TXN00046,The Dhanalakshmi Bank Limited,2022-23,3.832967142767448,1,04:00-08:00,Small,Weekend,Low
TXN00355,Kotak Mahindra Bank Limited,2021-22,18.82,0,12:00-16:00,Medium,Weekday,Medium
TXN00466,Karnataka Bank Limited,2021-22,24.11,0,12:00-16:00,Medium,Weekday,Low
TXN00042,South Indian Bank Limited,2022-23,7.320683963551753,1,00:00-04:00,Small,Weekend,Low
TXN00338,Karnataka Bank Limited,2022-23,8.44,0,12:00-16:00,Small,Weekend,Low
TXN00287,Bandhan Bank Limited,2021-22,14.39,0,16:00-20:00,Medium,Weekend,Low
TXN00195,Federal Bank Limited,2021-22,34.73258700457804,1,20:00-00:00,Medium,Weekday,Low
TXN00040,CSB Bank Limited,2021-22,12.44,0,08:00-12:00,Medium,Weekday,Low
TXN00109,City Union Bank Limited,2023-24,38.77,1,00:00-04:00,Medium,Weekday,High
TXN00301,Yes Bank Limited,2023-24,21.3,0,16:00-20:00,Medium,Weekday,Medium
TXN00159,Federal Bank Limited,2023-24,41.74731789400979,1,20:00-00:00,Medium,Weekday,High
TXN00149,The Dhanalakshmi Bank Limited,2023-24,7.32,0,16:00-20:00,Small,Weekend,Low
TXN00422,IDFC First Bank Limited,2022-23,5.126881129868431,1,04:00-08:00,Small,Weekday,High
TXN00393,Axis Bank Limited,2022-23,12.671598185357565,1,00:00-04:00,Medium,Weekday,Medium
TXN00048,HDFC Bank Limited,2022-23,4.13,0,08:00-12:00,Small,Weekday,High
TXN00279,Jammu and Kashmir Bank Limited,2023-24,5.62,0,12:00-16:00,Small,Weekday,Low
TXN00314,City Union Bank Limited,2023-24,8.27,0,16:00-20:00,Small,Weekend,Low
TXN00307,Karur Vysya Bank Limited,2023-24,36.66001280876252,1,04:00-08:00,Medium,Weekday,Low
TXN00111,ICICI Bank Limited,2022-23,27.81,0,12:00-16:00,Medium,Weekend,Medium
TXN00111,ICICI Bank Limited,2022-23,27.81,0,08:00-12:00,Medium,Weekday,Low
TXN00241,Tamilnad Mercantile Bank Limited,2021-22,53.37,1,00:00-04:00,Large,Weekend,Medium
TXN00449,Karnataka Bank Limited,2022-23,7.31,1,04:00-08:00,Small,Weekday,Medium
TXN00159,Federal Bank Limited,2023-24,45.61482859785996,1,00:00-04:00,Medium,Weekend,High
TXN00479,South Indian Bank Limited,2021-22,24.80650438846301,1,04:00-08:00,Medium,Weekday,Medium
TXN00455,City Union Bank Limited,2022-23,26.72,1,00:00-04:00,Medium,Weekday,High
TXN00483,Jammu and Kashmir Bank Limited,2023-24,5.659834210653304,1,04:00-08:00,Small,Weekday,High
TXN00264,IDBI Bank Limited,2022-23,51.46,0,12:00-16:00,Large,Weekday,Medium
TXN00121,Karur Vysya Bank Limited,2023-24,8.53,0,16:00-20:00,Small,Weekday,Medium
TXN00427,CSB Bank Limited,2023-24,15.75,0,08:00-12:00,Medium,Weekday,Low
TXN00427,CSB Bank Limited,2023-24,15.75,0,08:00-12:00,Medium,Weekend,Medium
TXN00300,Karur Vysya Bank Limited,2023-24,6.987253967167379,1,00:00-04:00,Small,Weekday,High
TXN00222,Axis Bank Limited,2023-24,3.6,0,12:00-16:00,Small,Weekend,Medium
TXN00015,Yes Bank Limited,2021-22,8.560545206769534,1,00:00-04:00,Small,Weekday,High
TXN00120,DCB Bank Limited,2023-24,9.11,0,08:00-12:00,Small,Weekday,Low
TXN00275,City Union Bank Limited,2023-24,3.4737283681788385,1,04:00-08:00,Small,Weekday,Medium
TXN00493,Tamilnad Mercantile Bank Limited,2021-22,11.99,0,12:00-16:00,Medium,Weekday,Low
TXN00152,Axis Bank Limited,2021-22,7.2465073991832805,1,00:00-04:00,Small,Weekday,High
TXN00154,The Dhanalakshmi Bank Limited,2021-22,17.088672820653525,1,00:00-04:00,Medium,Weekend,High
TXN00115,DCB Bank Limited,2023-24,13.01,1,04:00-08:00,Medium,Weekend,Low
TXN00186,Axis Bank Limited,2022-23,27.10129730510747,1,20:00-00:00,Medium,Weekday,High
TXN00087,Axis Bank Limited,2022-23,17.18,0,08:00-12:00,Medium,Weekday,Medium
TXN00234,Nainital Bank Limited,2022-23,21.47,0,12:00-16:00,Medium,Weekend,High
TXN00465,South Indian Bank Limited,2021-22,19.61,1,20:00-00:00,Medium,Weekend,Medium
TXN00240,City Union Bank Limited,2022-23,12.300918112286734,1,00:00-04:00,Medium,Weekend,Medium
TXN00113,Axis Bank Limited,2023-24,15.08,0,16:00-20:00,Medium,Weekend,Medium
TXN00120,DCB Bank Limited,2023-24,9.11,0,08:00-12:00,Small,Weekday,Low
TXN00401,DCB Bank Limited,2023-24,26.91719778778098,1,04:00-08:00,Medium,Weekday,High
TXN00389,Nainital Bank Limited,2023-24,23.25332408369915,1,20:00-00:00,Medium,Weekend,Medium
TXN00235,Jammu and Kashmir Bank Limited,2021-22,14.81,1,04:00-08:00,Medium,Weekday,High
TXN00159,Federal Bank Limited,2023-24,42.01,1,04:00-08:00,Medium,Weekday,Medium
TXN00048,HDFC Bank Limited,2022-23,4.13,0,16:00-20:00,Small,Weekend,Low
TXN00046,The Dhanalakshmi Bank Limited,2022-23,3.95,1,20:00-00:00,Small,Weekend,High
TXN00135,Karnataka Bank Limited,2023-24,26.77,0,12:00-16:00,Medium,Weekday,Low
TXN00267,CSB Bank Limited,2021-22,13.5,1,00:00-04:00,Medium,Weekday,High
TXN00469,Yes Bank Limited,2021-22,13.24,0,08:00-12:00,Medium,Weekend,Low
TXN00279,Jammu and Kashmir Bank Limited,2023-24,5.62,0,16:00-20:00,Small,Weekday,Medium
TXN00434,South Indian Bank Limited,2023-24,4.56,1,04:00-08:00,Small,Weekday,High
TXN00335,Karnataka Bank Limited,2021-22,14.58,1,00:00-04:00,Medium,Weekday,High
TXN00481,HDFC Bank Limited,2023-24,5.52,1,20:00-00:00,Small,Weekday,High
TXN00476,City Union Bank Limited,2021-22,5.04,0,08:00-12:00,Small,Weekday,High
TXN00448,Jammu and Kashmir Bank Limited,2022-23,2.18,1,20:00-00:00,Small,Weekday,High
TXN00017,Jammu and Kashmir Bank Limited,2022-23,15.120625648536688,1,00:00-04:00,Medium,Weekday,High
TXN00203,Axis Bank Limited,2023-24,4.1,0,16:00-20:00,Small,Weekday,Low
TXN00222,Axis Bank Limited,2023-24,3.6,0,16:00-20:00,Small,Weekday,Low
TXN00059,Bandhan Bank Limited,2021-22,94.45,0,12:00-16:00,Large,Weekday,Low
TXN00338,Karnataka Bank Limited,2022-23,8.44,0,12:00-16:00,Small,Weekday,High
TXN00369,Kotak Mahindra Bank Limited,2023-24,12.947385415228707,1,04:00-08:00,Medium,Weekday,High
TXN00466,Karnataka Bank Limited,2021-22,24.11,0,16:00-20:00,Medium,Weekend,Low
TXN00088,Jammu and Kashmir Bank Limited,2021-22,14.38,0,16:00-20:00,Medium,Weekday,Medium
TXN00315,South Indian Bank Limited,2022-23,9.603596823372646,1,04:00-08:00,Small,Weekday,Low
TXN00008,Tamilnad Mercantile Bank Limited,2022-23,11.28,0,16:00-20:00,Medium,Weekday,Low
TXN00074,Yes Bank Limited,2023-24,9.99,1,20:00-00:00,Small,Weekend,Low
TXN00087,Axis Bank Limited,2022-23,17.18,0,12:00-16:00,Medium,Weekday,High
TXN00017,Jammu and Kashmir Bank Limited,2022-23,15.58,1,20:00-00:00,Medium,Weekday,High
TXN00293,Nainital Bank Limited,2022-23,51.32,0,12:00-16:00,Large,Weekday,Low
TXN00293,Nainital Bank Limited,2022-23,51.32,0,16:00-20:00,Large,Weekday,High
TXN00397,City Union Bank Limited,2023-24,26.788116732618718,1,20:00-00:00,Medium,Weekday,Low
TXN00435,City Union Bank Limited,2021-22,19.65,1,00:00-04:00,Medium,Weekday,High
TXN00218,ICICI Bank Limited,2023-24,5.36,1,20:00-00:00,Small,Weekday,Medium
TXN00138,CSB Bank Limited,2023-24,20.02120096735282,1,04:00-08:00,Medium,Weekday,Medium
TXN00252,Federal Bank Limited,2023-24,29.78,1,00:00-04:00,Medium,Weekend,High
TXN00462,HDFC Bank Limited,2021-22,91.0344121219774,1,00:00-04:00,Large,Weekday,Low
TXN00065,Bandhan Bank Limited,2022-23,7.38,0,16:00-20:00,Small,Weekday,Low
TXN00029,Tamilnad Mercantile Bank Limited,2023-24,15.888799917633843,1,00:00-04:00,Medium,Weekend,High
TXN00389,Nainital Bank Limited,2023-24,21.8,1,20:00-00:00,Medium,Weekday,Low
TXN00164,Tamilnad Mercantile Bank Limited,2023-24,15.92,0,12:00-16:00,Medium,Weekday,Low
TXN00174,HDFC Bank Limited,2022-23,13.828422053451558,1,04:00-08:00,Medium,Weekday,High
TXN00135,Karnataka Bank Limited,2023-24,26.77,0,08:00-12:00,Medium,Weekday,Low
TXN00343,Nainital Bank Limited,2023-24,20.53,1,00:00-04:00,Medium,Weekday,High
TXN00313,Axis Bank Limited,2021-22,7.23,0,08:00-12:00,Small,Weekend,Medium
TXN00461,IDBI Bank Limited,2022-23,27.61,0,12:00-16:00,Medium,Weekday,Medium
TXN00287,Bandhan Bank Limited,2021-22,14.39,0,16:00-20:00,Medium,Weekday,Medium
TXN00489,RBL Bank Limited,2021-22,7.53,0,12:00-16:00,Small,Weekday,Medium
TXN00222,Axis Bank Limited,2023-24,3.6,0,12:00-16:00,Small,Weekend,Medium
TXN00395,HDFC Bank Limited,2022-23,24.308825122812348,1,04:00-08:00,Medium,Weekday,High
TXN00493,Tamilnad Mercantile Bank Limited,2021-22,11.99,0,16:00-20:00,Medium,Weekday,High
TXN00110,Jammu and Kashmir Bank Limited,2021-22,13.630801839559915,1,04:00-08:00,Medium,Weekend,High
TXN00002,The Dhanalakshmi Bank Limited,2023-24,19.78,0,16:00-20:00,Medium,Weekday,Low
TXN00315,South Indian Bank Limited,2022-23,9.43,1,20:00-00:00,Small,Weekday,High
TXN00117,Karur Vysya Bank Limited,2022-23,7.322723070518394,1,04:00-08:00,Small,Weekend,High
TXN00236,DCB Bank Limited,2023-24,7.76,1,04:00-08:00,Small,Weekend,Medium
TXN00190,Jammu and Kashmir Bank Limited,2021-22,31.04,1,04:00-08:00,Medium,Weekday,Medium
TXN00279,Jammu and Kashmir Bank Limited,2023-24,5.62,0,16:00-20:00,Small,Weekday,Low
TXN00153,Axis Bank Limited,2021-22,6.00065392251627,1,04:00-08:00,Small,Weekend,High
TXN00459,Bandhan Bank Limited,2023-24,4.01,1,20:00-00:00,Small,Weekend,Medium
TXN00231,RBL Bank Limited,2021-22,18.33720411621974,1,20:00-00:00,Medium,Weekend,High
TXN00002,The Dhanalakshmi Bank Limited,2023-24,19.78,0,08:00-12:00,Medium,Weekend,Medium
TXN00482,DCB Bank Limited,2023-24,25.86,0,16:00-20:00,Medium,Weekday,Medium
TXN00040,CSB Bank Limited,2021-22,12.44,0,08:00-12:00,Medium,Weekday,High
TXN00476,City Union Bank Limited,2021-22,5.04,0,12:00-16:00,Small,Weekday,Low
TXN00379,Tamilnad Mercantile Bank Limited,2022-23,8.663477005531442,1,20:00-00:00,Small,Weekday,Medium
TXN00466,Karnataka Bank Limited,2021-22,24.11,0,12:00-16:00,Medium,Weekday,Medium
TXN00469,Yes Bank Limited,2021-22,13.24,0,08:00-12:00,Medium,Weekday,Medium
TXN00338,Karnataka Bank Limited,2022-23,8.44,0,16:00-20:00,Small,Weekday,Low
TXN00476,City Union Bank Limited,2021-22,5.04,0,12:00-16:00,Small,Weekday,Medium
TXN00314,City Union Bank Limited,2023-24,8.27,0,16:00-20:00,Small,Weekday,Medium
TXN00482,DCB Bank Limited,2023-24,25.86,0,12:00-16:00,Medium,Weekday,Low
TXN00113,Axis Bank Limited,2023-24,15.08,0,08:00-12:00,Medium,Weekday,Low
TXN00240,City Union Bank Limited,2022-23,11.25,1,00:00-04:00,Medium,Weekend,High
TXN00039,South Indian Bank Limited,2022-23,7.39,1,20:00-00:00,Small,Weekday,Medium
TXN00400,Tamilnad Mercantile Bank Limited,2021-22,9.886287732846396,1,20:00-00:00,Small,Weekend,High
TXN00003,Kotak Mahindra Bank Limited,2023-24,4.6875139841485955,1,00:00-04:00,Small,Weekday,High
TXN00203,Axis Bank Limited,2023-24,4.1,0,08:00-12:00,Small,Weekday,Low
TXN00445,ICICI Bank Limited,2021-22,43.62,0,16:00-20:00,Medium,Weekday,Low
TXN00203,Axis Bank Limited,2023-24,4.1,0,12:00-16:00,Small,Weekday,Low
TXN00059,Bandhan Bank Limited,2021-22,94.45,0,16:00-20:00,Large,Weekday,Low
TXN00105,Bandhan Bank Limited,2021-22,33.27,1,04:00-08:00,Medium,Weekend,Low
TXN00149,The Dhanalakshmi Bank Limited,2023-24,7.32,0,08:00-12:00,Small,Weekend,Low
TXN00407,The Dhanalakshmi Bank Limited,2022-23,9.94021680039721,1,20:00-00:00,Small,Weekday,High
TXN00235,Jammu and Kashmir Bank Limited,2021-22,15.011687300818384,1,20:00-00:00,Medium,Weekend,Medium
TXN00249,RBL Bank Limited,2023-24,4.48,0,12:00-16:00,Small,Weekday,Medium
TXN00459,Bandhan Bank Limited,2023-24,4.334358697453433,1,00:00-04:00,Small,Weekday,High
TXN00280,Tamilnad Mercantile Bank Limited,2021-22,11.73,1,00:00-04:00,Medium,Weekend,Medium
TXN00016,Bandhan Bank Limited,2022-23,11.64,1,00:00-04:00,Medium,Weekday,Medium
TXN00367,Karnataka Bank Limited,2021-22,11.73,1,00:00-04:00,Medium,Weekday,Medium
TXN00278,Nainital Bank Limited,2021-22,17.050006356798416,1,04:00-08:00,Medium,Weekend,Medium
TXN00443,Axis Bank Limited,2021-22,5.07,1,00:00-04:00,Small,Weekday,Low
TXN00461,IDBI Bank Limited,2022-23,27.61,0,08:00-12:00,Medium,Weekend,Low
TXN00195,Federal Bank Limited,2021-22,31.98,1,04:00-08:00,Medium,Weekday,High
TXN00108,DCB Bank Limited,2023-24,8.395060401489246,1,00:00-04:00,Small,Weekday,Medium
TXN00024,RBL Bank Limited,2021-22,16.09,1,20:00-00:00,Medium,Weekday,High
TXN00161,IDBI Bank Limited,2022-23,7.756735533469029,1,20:00-00:00,Small,Weekday,Medium
TXN00424,Axis Bank Limited,2021-22,6.66,0,16:00-20:00,Small,Weekend,Low
TXN00184,DCB Bank Limited,2022-23,9.14,0,12:00-16:00,Small,Weekend,Low
TXN00008,Tamilnad Mercantile Bank Limited,2022-23,11.28,0,12:00-16:00,Medium,Weekday,Low
TXN00164,Tamilnad Mercantile Bank Limited,2023-24,15.92,0,16:00-20:00,Medium,Weekday,Low
TXN00007,HDFC Bank Limited,2021-22,14.210218370575754,1,00:00-04:00,Medium,Weekend,High
TXN00147,Jammu and Kashmir Bank Limited,2021-22,7.4,0,08:00-12:00,Small,Weekday,Low
TXN00040,CSB Bank Limited,2021-22,12.44,0,16:00-20:00,Medium,Weekend,Medium
TXN00121,Karur Vysya Bank Limited,2023-24,8.53,0,12:00-16:00,Small,Weekday,Medium
TXN00031,The Dhanalakshmi Bank Limited,2021-22,26.828012919196233,1,00:00-04:00,Medium,Weekday,High
TXN00088,Jammu and Kashmir Bank Limited,2021-22,14.38,0,12:00-16:00,Medium,Weekday,Medium
TXN00253,ICICI Bank Limited,2023-24,14.52762565842841,1,20:00-00:00,Medium,Weekday,High
TXN00066,IDFC First Bank Limited,2023-24,49.88015026126779,1,00:00-04:00,Medium,Weekday,High
TXN00220,South Indian Bank Limited,2021-22,6.96,1,20:00-00:00,Small,Weekend,High
TXN00203,Axis Bank Limited,2023-24,4.1,0,12:00-16:00,Small,Weekday,Medium
TXN00400,Tamilnad Mercantile Bank Limited,2021-22,9.815121200168507,1,04:00-08:00,Small,Weekday,Medium
